PLANT;PN;DESC;CLASS;MOB;UM;FAMILY;DEPT;WOCE;BOMLEV
71;C003204;DESC PN C003204;04;OTH;KG;MS;****;****;2
71;C003205;DESC PN C003205;04;MAKE;KG;MS;PREP;SLVD;3
71;C003206;DESC PN C003206;04;MAKE;KG;MS;PREP;SLVD;3
71;C003207;DESC PN C003207;04;MAKE;KG;MPE;PREP;SLVD;3
71;C003208;DESC PN C003208;04;MAKE;KG;MS;PREP;SLVD;2
71;C003209;DESC PN C003209;04;MAKE;KG;MS;PREP;SLVD;2
71;C003210;DESC PN C003210;04;MAKE;KG;MS;PREP;SLVD;3
71;C003211;DESC PN C003211;04;MAKE;KG;MS;PREP;SLVD;2
71;C003212;DESC PN C003212;04;MAKE;KG;MS;PREP;SLVD;4
71;C003213;DESC PN C003213;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003214;DESC PN C003214;04;MAKE;KG;MS;PREP;SLVD;0
71;C003215;DESC PN C003215;04;MAKE;KG;MS;PREP;SLVD;4
71;C003216;DESC PN C003216;04;OTH;KG;MS;****;****;2
71;C003217;DESC PN C003217;04;MAKE;KG;MS;PREP;SLVD;2
71;C003218;DESC PN C003218;04;MAKE;KG;MS;PREP;SLVD;3
71;C003219;DESC PN C003219;04;OTH;KG;MS;****;****;4
71;C003220;DESC PN C003220;04;MAKE;KG;MS;PREP;SLVD;3
71;C003221;DESC PN C003221;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003222;DESC PN C003222;04;MAKE;KG;ML;PREP;SLVD;1
71;C003223;DESC PN C003223;04;MAKE;KG;ML;PREP;SLVD;2
71;C003224;DESC PN C003224;04;MAKE;KG;MS;PREP;SLVD;2
71;C003225;DESC PN C003225;04;MAKE;KG;MPE;PREP;SLVD;0
71;C003226;DESC PN C003226;04;MAKE;KG;ML;PREP;SLVD;2
71;C003227;DESC PN C003227;04;OTH;KG;ML;****;****;1
71;C003228;DESC PN C003228;04;OTH;KG;MS;****;****;3
71;C003229;DESC PN C003229;04;OTH;KG;MS;****;****;3
71;C003230;DESC PN C003230;04;OTH;KG;MS;****;****;4
71;C003231;DESC PN C003231;04;MAKE;KG;ML;PREP;SLVD;2
71;C003232;DESC PN C003232;05;MAKE;KG;PMS;PREP;SLVD;3
71;C003233;DESC PN C003233;04;MAKE;KG;MS;PREP;SLVD;2
71;C003234;DESC PN C003234;04;MAKE;KG;MPA;PREP;SLVD;3
71;C003235;DESC PN C003235;04;MAKE;KG;MS;PREP;SLVD;2
71;C003236;DESC PN C003236;04;MAKE;KG;ML;PREP;SLVD;2
71;C003237;DESC PN C003237;05;MAKE;KG;PML;PREP;SLVD;3
71;C003238;DESC PN C003238;04;MAKE;KG;ML;PREP;SLVD;2
71;C003239;DESC PN C003239;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003240;DESC PN C003240;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003241;DESC PN C003241;05;MAKE;KG;PMS;PREP;SLVD;3
71;C003242;DESC PN C003242;04;MAKE;KG;MS;PREP;SLVD;2
71;C003243;DESC PN C003243;04;MAKE;KG;ML;PREP;SLVD;2
71;C003244;DESC PN C003244;04;MAKE;KG;MS;PREP;SLVD;2
71;C003245;DESC PN C003245;04;MAKE;KG;MS;PREP;SLVD;2
71;C003246;DESC PN C003246;04;MAKE;KG;MSM;PREP;SLVD;0
71;C003247;DESC PN C003247;04;MAKE;KG;MS;PREP;SLVD;2
71;C003248;DESC PN C003248;04;MAKE;KG;MS;PREP;SLVD;2
71;C003249;DESC PN C003249;04;MAKE;KG;MS;PREP;SLVD;2
71;C003250;DESC PN C003250;04;MAKE;KG;SOL;PREP;SLVD;4
71;C003251;DESC PN C003251;05;MAKE;KG;MPM;PREP;SLVD;4
71;C003252;DESC PN C003252;04;MAKE;KG;MPE;PREP;SLVD;3
71;C003253;DESC PN C003253;04;MAKE;KG;MS;PREP;SLVD;3
71;C003254;DESC PN C003254;04;MAKE;KG;MS;PREP;SLVD;2
71;C003255;DESC PN C003255;04;MAKE;KG;MS;PREP;SLVD;2
71;C003256;DESC PN C003256;04;MAKE;KG;MS;PREP;SLVD;2
71;C003257;DESC PN C003257;04;MAKE;KG;ML;PREP;SLVD;2
71;C003258;DESC PN C003258;04;MAKE;KG;ML;PREP;SLVD;1
71;C003259;DESC PN C003259;04;MAKE;KG;ML;PREP;SLVD;1
71;C003260;DESC PN C003260;04;MAKE;KG;MS;PREP;SLVD;2
71;C003261;DESC PN C003261;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003262;DESC PN C003262;04;MAKE;KG;MS;PREP;SLVD;2
71;C003263;DESC PN C003263;04;MAKE;KG;ML;PREP;SLVD;1
71;C003264;DESC PN C003264;04;MAKE;KG;MS;PREP;SLVD;2
71;C003265;DESC PN C003265;04;MAKE;KG;MS;PREP;SLVD;2
71;C003266;DESC PN C003266;04;OTH;KG;MS;****;****;3
71;C003267;DESC PN C003267;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003268;DESC PN C003268;04;MAKE;KG;MS;PREP;SLVD;4
71;C003269;DESC PN C003269;04;MAKE;KG;MS;PREP;SLVD;2
71;C003270;DESC PN C003270;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003271;DESC PN C003271;04;MAKE;KG;MS;PREP;SLVD;4
71;C003272;DESC PN C003272;04;MAKE;KG;MS;PREP;SLVD;4
71;C003273;DESC PN C003273;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003274;DESC PN C003274;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003275;DESC PN C003275;04;MAKE;KG;PMS;PREP;SLVD;2
71;C003276;DESC PN C003276;04;MAKE;KG;MS;PREP;SLVD;1
71;C003277;DESC PN C003277;04;MAKE;KG;MS;PREP;SLVD;2
71;C003278;DESC PN C003278;04;MAKE;KG;SOL;PREP;SLVD;1
71;C003279;DESC PN C003279;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003280;DESC PN C003280;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003281;DESC PN C003281;04;MAKE;KG;MS;PREP;SLVD;4
71;C003282;DESC PN C003282;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003283;DESC PN C003283;04;MAKE;KG;PMS;PREP;SLVD;5
71;C003284;DESC PN C003284;04;MAKE;KG;PMSC;PREP;SLVD;4
71;C003285;DESC PN C003285;04;MAKE;KG;MS;PREP;SLVD;3
71;C003286;DESC PN C003286;05;MAKE;KG;PMS;PREP;SLVD;4
71;C003287;DESC PN C003287;05;MAKE;KG;MS;PREP;SLVD;3
71;C003288;DESC PN C003288;04;MAKE;KG;MS;PREP;SLVD;4
71;C003289;DESC PN C003289;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003290;DESC PN C003290;04;OTH;KG;MS;****;****;2
71;C003291;DESC PN C003291;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003293;DESC PN C003293;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003294;DESC PN C003294;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003295;DESC PN C003295;04;MAKE;KG;MS;PREP;SLVD;2
71;C003296;DESC PN C003296;04;MAKE;KG;ML;PREP;SLVD;3
71;C003297;DESC PN C003297;04;OTH;KG;MS;****;****;2
71;C003298;DESC PN C003298;04;OTH;KG;MS;****;****;2
71;C003299;DESC PN C003299;04;MAKE;KG;MS;PREP;SLVD;2
71;C003300;DESC PN C003300;04;OTH;KG;MS;****;****;2
71;C003301;DESC PN C003301;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003302;DESC PN C003302;04;MAKE;KG;ML;PREP;SLVD;0
71;C003303;DESC PN C003303;04;MAKE;KG;MS;PREP;SLVD;4
71;C003304;DESC PN C003304;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003305;DESC PN C003305;04;MAKE;KG;MS;PREP;SLVD;2
71;C003306;DESC PN C003306;04;MAKE;KG;SOL;PREP;SLVD;4
71;C003307;DESC PN C003307;04;MAKE;KG;MS;PREP;SLVD;3
71;C003308;DESC PN C003308;04;MAKE;KG;ML;PREP;SLVD;2
71;C003309;DESC PN C003309;04;OTH;KG;MS;****;****;3
71;C003310;DESC PN C003310;04;MAKE;KG;MS;PREP;SLVD;2
71;C003311;DESC PN C003311;04;MAKE;KG;MS;PREP;SLVD;2
71;C003312;DESC PN C003312;04;OTH;KG;MS;****;****;2
71;C003313;DESC PN C003313;04;MAKE;KG;MS;PREP;SLVD;3
71;C003314;DESC PN C003314;04;MAKE;KG;MS;PREP;SLVD;3
71;C003315;DESC PN C003315;04;MAKE;KG;SOL;PREP;SLVD;4
71;C003316;DESC PN C003316;04;MAKE;KG;MS;PREP;SLVD;1
71;C003317;DESC PN C003317;04;MAKE;KG;SOL;PREP;SLVD;2
71;C003318;DESC PN C003318;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003319;DESC PN C003319;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003320;DESC PN C003320;05;MAKE;KG;PMS;PREP;SLVD;5
71;C003321;DESC PN C003321;04;MAKE;KG;MS;PREP;SLVD;4
71;C003322;DESC PN C003322;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003323;DESC PN C003323;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003324;DESC PN C003324;04;MAKE;KG;MS;PREP;SLVD;2
71;C003325;DESC PN C003325;04;MAKE;KG;MS;PREP;SLVD;1
71;C003326;DESC PN C003326;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003327;DESC PN C003327;04;MAKE;KG;MS;PREP;SLVD;2
71;C003328;DESC PN C003328;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003329;DESC PN C003329;04;MAKE;KG;MS;PREP;SLVD;3
71;C003330;DESC PN C003330;04;MAKE;KG;ML;PREP;SLVD;2
71;C003331;DESC PN C003331;04;MAKE;KG;MS;PREP;SLVD;0
71;C003332;DESC PN C003332;04;MAKE;KG;MS;PREP;SLVD;0
71;C003333;DESC PN C003333;04;MAKE;KG;MS;PREP;SLVD;3
71;C003334;DESC PN C003334;04;MAKE;KG;PMS;PREP;SLVD;5
71;C003335;DESC PN C003335;04;MAKE;KG;PMSC;PREP;SLVD;4
71;C003336;DESC PN C003336;04;MAKE;KG;MS;PREP;SLVD;3
71;C003337;DESC PN C003337;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003338;DESC PN C003338;04;MAKE;KG;MS;PREP;SLVD;2
71;C003339;DESC PN C003339;04;MAKE;KG;MS;PREP;SLVD;4
71;C003340;DESC PN C003340;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003341;DESC PN C003341;04;MAKE;KG;PMS;PREP;SLVD;0
71;C003342;DESC PN C003342;04;OTH;KG;MS;****;****;3
71;C003343;DESC PN C003343;04;MAKE;KG;ML;PREP;SLVD;2
71;C003344;DESC PN C003344;04;MAKE;KG;MS;PREP;SLVD;3
71;C003345;DESC PN C003345;04;MAKE;KG;MS;PREP;SLVD;2
71;C003346;DESC PN C003346;04;MAKE;KG;MS;PREP;SLVD;2
71;C003347;DESC PN C003347;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003348;DESC PN C003348;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003349;DESC PN C003349;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003350;DESC PN C003350;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003351;DESC PN C003351;04;OTH;KG;MS;****;****;4
71;C003352;DESC PN C003352;04;MAKE;KG;MS;PREP;SLVD;2
71;C003353;DESC PN C003353;04;MAKE;KG;ML;PREP;SLVD;1
71;C003354;DESC PN C003354;04;OTH;KG;MS;****;****;2
71;C003355;DESC PN C003355;04;OTH;KG;MS;****;****;3
71;C003356;DESC PN C003356;04;OTH;KG;MS;****;****;2
71;C003357;DESC PN C003357;04;MAKE;KG;MS;PREP;SLVD;1
71;C003358;DESC PN C003358;04;MAKE;KG;ML;PREP;SLVD;1
71;C003359;DESC PN C003359;04;MAKE;KG;ML;PREP;SLVD;1
71;C003360;DESC PN C003360;04;MAKE;KG;MS;PREP;SLVD;3
71;C003361;DESC PN C003361;05;MAKE;KG;PMS;PREP;SLVD;4
71;C003362;DESC PN C003362;04;MAKE;KG;MS;PREP;SLVD;3
71;C003363;DESC PN C003363;04;MAKE;KG;ML;PREP;SLVD;2
71;C003364;DESC PN C003364;04;MAKE;KG;MS;PREP;SLVD;1
71;C003365;DESC PN C003365;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003366;DESC PN C003366;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003367;DESC PN C003367;04;MAKE;KG;ML;PREP;SLVD;2
71;C003368;DESC PN C003368;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003369;DESC PN C003369;04;MAKE;KG;ML;PREP;SLVD;2
71;C003370;DESC PN C003370;04;MAKE;KG;ML;PREP;SLVD;2
71;C003371;DESC PN C003371;04;MAKE;KG;MS;PREP;SLVD;3
71;C003372;DESC PN C003372;04;MAKE;KG;ML;PREP;SLVD;2
71;C003373;DESC PN C003373;04;MAKE;KG;MS;PREP;SLVD;3
71;C003374;DESC PN C003374;04;MAKE;KG;ML;PREP;SLVD;2
71;C003375;DESC PN C003375;04;MAKE;KG;MS;PREP;SLVD;2
71;C003376;DESC PN C003376;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003377;DESC PN C003377;04;OTH;KG;MS;****;****;1
71;C003378;DESC PN C003378;04;OTH;KG;MS;****;****;1
71;C003380;DESC PN C003380;04;MAKE;KG;MS;PREP;SLVD;2
71;C003381;DESC PN C003381;04;MAKE;KG;MS;PREP;SLVD;4
71;C003382;DESC PN C003382;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003383;DESC PN C003383;04;OTH;KG;MS;****;****;3
71;C003384;DESC PN C003384;04;MAKE;KG;MS;PREP;SLVD;3
71;C003385;DESC PN C003385;04;MAKE;KG;MS;PREP;SLVD;3
71;C003386;DESC PN C003386;04;MAKE;KG;MS;PREP;SLVD;3
71;C003387;DESC PN C003387;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003388;DESC PN C003388;04;MAKE;KG;PMS;PREP;SLVD;3
71;C003389;DESC PN C003389;04;MAKE;KG;MS;PREP;SLVD;2
71;C003390;DESC PN C003390;04;MAKE;KG;MS;PREP;SLVD;1
71;C003391;DESC PN C003391;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003392;DESC PN C003392;04;MAKE;KG;PMS;PREP;SLVD;4
71;C003393;DESC PN C003393;04;MAKE;KG;PMSM;PREP;SLVD;3
71;C003394;DESC PN C003394;04;MAKE;KG;MS;PREP;SLVD;1
71;C003395;DESC PN C003395;04;MAKE;KG;MS;PREP;SLVD;1
71;C003396;DESC PN C003396;04;OTH;KG;MS;****;****;1
71;C003397;DESC PN C003397;04;MAKE;KG;MSM;PREP;SLVD;0
71;C003399;DESC PN C003399;04;MAKE;KG;ML;PREP;SLVD;2
71;C003400;DESC PN C003400;04;MAKE;KG;PMS;PREP;SLVD;5
71;C003401;DESC PN C003401;04;MAKE;KG;PMSM;PREP;SLVD;4
71;C003402;DESC PN C003402;04;MAKE;KG;MS;PREP;SLVD;1
71;C003403;DESC PN C003403;04;MAKE;KG;MS;PREP;SLVD;2
71;C003404;DESC PN C003404;04;MAKE;KG;MS;PREP;SLVD;2
71;C003405;DESC PN C003405;05;MAKE;KG;PMS;PREP;SLVD;5
71;C003406;DESC PN C003406;04;MAKE;KG;MS;PREP;SLVD;4
71;C003407;DESC PN C003407;04;MAKE;KG;MS;PREP;SLVD;2
71;C003408;DESC PN C003408;04;MAKE;KG;MS;PREP;SLVD;1
71;C003409;DESC PN C003409;04;MAKE;KG;SOL;PREP;SLVD;0
71;C003410;DESC PN C003410;04;MAKE;KG;MS;PREP;SLVD;2
71;C003411;DESC PN C003411;04;MAKE;KG;ML;PREP;SLVD;2
71;C003412;DESC PN C003412;04;MAKE;KG;MS;PREP;SLVD;3
71;C003413;DESC PN C003413;05;MAKE;KG;PMSR;PREP;SLVD;3
71;C003414;DESC PN C003414;05;MAKE;KG;MPE;PREP;SLVD;4
71;C003415;DESC PN C003415;04;OTH;KG;MS;****;****;2
71;C003416;DESC PN C003416;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003417;DESC PN C003417;04;MAKE;KG;ML;PREP;SLVD;2
71;C003418;DESC PN C003418;04;MAKE;KG;SOL;PREP;SLVD;2
71;C003419;DESC PN C003419;04;MAKE;KG;MS;PREP;SLVD;2
71;C003420;DESC PN C003420;04;MAKE;KG;ML;PREP;SLVD;2
71;C003421;DESC PN C003421;04;MAKE;KG;MS;PREP;SLVD;3
71;C003422;DESC PN C003422;04;MAKE;KG;MS;PREP;SLVD;1
71;C003423;DESC PN C003423;04;MAKE;KG;ML;PREP;SLVD;1
71;C003424;DESC PN C003424;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003425;DESC PN C003425;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003426;DESC PN C003426;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003427;DESC PN C003427;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003428;DESC PN C003428;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003429;DESC PN C003429;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003430;DESC PN C003430;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003431;DESC PN C003431;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003432;DESC PN C003432;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003433;DESC PN C003433;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003434;DESC PN C003434;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003435;DESC PN C003435;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003436;DESC PN C003436;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003437;DESC PN C003437;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003438;DESC PN C003438;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003439;DESC PN C003439;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003440;DESC PN C003440;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003441;DESC PN C003441;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003442;DESC PN C003442;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003443;DESC PN C003443;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003444;DESC PN C003444;04;MAKE;KG;SOL;PREP;SLVD;2
71;C003445;DESC PN C003445;04;MAKE;KG;MSM;PREP;SLVD;0
71;C003446;DESC PN C003446;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003447;DESC PN C003447;04;MAKE;KG;SOL;PREP;SLVD;4
71;C003448;DESC PN C003448;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003449;DESC PN C003449;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003450;DESC PN C003450;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003451;DESC PN C003451;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003452;DESC PN C003452;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003453;DESC PN C003453;04;MAKE;KG;MS;PREP;SLVD;4
71;C003454;DESC PN C003454;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003455;DESC PN C003455;04;MAKE;KG;ML;PREP;SLVD;3
71;C003456;DESC PN C003456;04;MAKE;KG;MSM;PREP;SLVD;0
71;C003457;DESC PN C003457;04;MAKE;KG;MS;PREP;SLVD;2
71;C003458;DESC PN C003458;04;MAKE;KG;MS;PREP;SLVD;4
71;C003459;DESC PN C003459;04;MAKE;KG;MS;PREP;SLVD;4
71;C003460;DESC PN C003460;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003461;DESC PN C003461;04;MAKE;KG;MS;PREP;SLVD;4
71;C003462;DESC PN C003462;04;MAKE;KG;MS;PREP;SLVD;4
71;C003463;DESC PN C003463;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003464;DESC PN C003464;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003466;DESC PN C003466;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003467;DESC PN C003467;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003468;DESC PN C003468;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003469;DESC PN C003469;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003470;DESC PN C003470;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003471;DESC PN C003471;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003472;DESC PN C003472;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003473;DESC PN C003473;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003474;DESC PN C003474;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003475;DESC PN C003475;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003476;DESC PN C003476;04;MAKE;KG;ML;PREP;SLVD;2
71;C003477;DESC PN C003477;04;MAKE;KG;MS;PREP;SLVD;2
71;C003478;DESC PN C003478;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003479;DESC PN C003479;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003480;DESC PN C003480;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003481;DESC PN C003481;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003482;DESC PN C003482;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003483;DESC PN C003483;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003484;DESC PN C003484;04;MAKE;KG;SOL;PREP;SLVD;2
71;C003485;DESC PN C003485;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003486;DESC PN C003486;04;MAKE;KG;MS;PREP;SLVD;3
71;C003487;DESC PN C003487;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003488;DESC PN C003488;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003489;DESC PN C003489;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003490;DESC PN C003490;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003491;DESC PN C003491;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003492;DESC PN C003492;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003493;DESC PN C003493;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003494;DESC PN C003494;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003495;DESC PN C003495;04;MAKE;KG;MS;PREP;SLVD;2
71;C003496;DESC PN C003496;04;MAKE;KG;MS;PREP;SLVD;2
71;C003497;DESC PN C003497;04;MAKE;KG;MS;PREP;SLVD;2
71;C003498;DESC PN C003498;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003499;DESC PN C003499;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003500;DESC PN C003500;04;MAKE;KG;MS;PREP;SLVD;3
71;C003501;DESC PN C003501;04;MAKE;KG;MS;PREP;SLVD;3
71;C003502;DESC PN C003502;04;MAKE;KG;MS;PREP;SLVD;3
71;C003503;DESC PN C003503;04;MAKE;KG;MS;PREP;SLVD;3
71;C003504;DESC PN C003504;04;MAKE;KG;SOL;PREP;SLVD;2
71;C003505;DESC PN C003505;04;MAKE;KG;MS;PREP;SLVD;2
71;C003506;DESC PN C003506;04;MAKE;KG;MS;PREP;SLVD;2
71;C003507;DESC PN C003507;04;MAKE;KG;MS;PREP;SLVD;2
71;C003508;DESC PN C003508;04;MAKE;KG;MS;PREP;SLVD;2
71;C003509;DESC PN C003509;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003510;DESC PN C003510;04;MAKE;KG;SOL;PREP;SLVD;4
71;C003511;DESC PN C003511;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003512;DESC PN C003512;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003513;DESC PN C003513;04;MAKE;KG;MS;PREP;SLVD;2
71;C003514;DESC PN C003514;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003515;DESC PN C003515;04;MAKE;KG;MS;PREP;SLVD;3
71;C003516;DESC PN C003516;05;MAKE;KG;PMS;PREP;SLVD;5
71;C003517;DESC PN C003517;04;OTH;KG;MS;****;****;2
71;C003518;DESC PN C003518;04;OTH;KG;MS;****;****;1
71;C003519;DESC PN C003519;04;OTH;KG;MS;****;****;1
71;C003521;DESC PN C003521;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003522;DESC PN C003522;04;MAKE;KG;MSM;PREP;SLVD;0
71;C003523;DESC PN C003523;04;OTH;KG;MS;****;****;3
71;C003524;DESC PN C003524;04;MAKE;KG;MS;PREP;SLVD;1
71;C003525;DESC PN C003525;04;MAKE;KG;ML;PREP;SLVD;3
71;C003526;DESC PN C003526;04;MAKE;KG;ML;PREP;SLVD;2
71;C003527;DESC PN C003527;04;MAKE;KG;MS;PREP;SLVD;2
71;C003528;DESC PN C003528;04;MAKE;KG;MS;PREP;SLVD;3
71;C003529;DESC PN C003529;04;MAKE;KG;MS;PREP;SLVD;3
71;C003530;DESC PN C003530;04;MAKE;KG;MS;PREP;SLVD;3
71;C003531;DESC PN C003531;04;OTH;KG;MS;****;****;2
71;C003532;DESC PN C003532;04;OTH;KG;MS;****;****;2
71;C003533;DESC PN C003533;04;MAKE;KG;PML;PREP;SLVD;3
71;C003534;DESC PN C003534;04;MAKE;KG;SOL;PREP;SLVD;3
71;C003535;DESC PN C003535;04;MAKE;KG;MS;PREP;SLVD;2
71;C003536;DESC PN C003536;08;SCO;KG;MPR;****;****;3
71;C003537;DESC PN C003537;04;SCO;KG;MPR;****;****;3
71;C003538;DESC PN C003538;04;MAKE;KG;ML;PREP;SLVD;2
71;C003539;DESC PN C003539;04;MAKE;KG;MS;PREP;SLVD;3
71;C003540;DESC PN C003540;04;MAKE;KG;ML;PREP;SLVD;2
71;C003541;DESC PN C003541;04;MAKE;KG;MS;PREP;SLVD;3
71;C003542;DESC PN C003542;04;MAKE;KG;MS;PREP;SLVD;1
71;C003543;DESC PN C003543;04;MAKE;KG;MS;PREP;SLVD;1
71;C003544;DESC PN C003544;04;OTH;KG;MS;****;****;2
71;C003545;DESC PN C003545;04;OTH;KG;MS;****;****;3
71;C003546;DESC PN C003546;04;OTH;KG;MS;****;****;3
71;C003547;DESC PN C003547;04;OTH;KG;MS;****;****;2
71;C003548;DESC PN C003548;04;OTH;KG;MS;****;****;2
71;C003549;DESC PN C003549;04;OTH;KG;MS;****;****;2
71;C003550;DESC PN C003550;04;OTH;KG;MS;****;****;2
71;C003551;DESC PN C003551;04;OTH;KG;MS;****;****;2
71;C003552;DESC PN C003552;04;MAKE;KG;MS;PREP;SLVD;2
71;C003553;DESC PN C003553;04;MAKE;KG;MS;PREP;SLVD;2
71;C003554;DESC PN C003554;04;MAKE;KG;MS;PREP;SLVD;2
71;C003555;DESC PN C003555;05;MAKE;KG;PML;PREP;SLVD;4
71;C003556;DESC PN C003556;04;MAKE;KG;MS;PREP;SLVD;0
71;C003557;DESC PN C003557;04;MAKE;KG;MS;PREP;SLVD;2
71;C003558;DESC PN C003558;04;MAKE;KG;MS;PREP;SLVD;2
71;C003559;DESC PN C003559;05;MAKE;KG;PMS;PREP;SLVD;3
71;C003560;DESC PN C003560;04;MAKE;KG;MS;PREP;SLVD;2
71;C003561;DESC PN C003561;04;MAKE;KG;MPM;PREP;SLVD;0
71;C003562;DESC PN C003562;04;OTH;KG;MS;****;****;2
71;C003563;DESC PN C003563;05;MAKE;KG;PMS;PREP;SLVD;3
71;C003564;DESC PN C003564;04;MAKE;KG;MS;PREP;SLVD;2
71;C003565;DESC PN C003565;04;MAKE;KG;SOL;PREP;SLVD;2
71;C003566;DESC PN C003566;04;MAKE;KG;MS;PREP;SLVD;3
71;C003567;DESC PN C003567;04;MAKE;KG;MS;PREP;SLVD;2
71;C003568;DESC PN C003568;04;MAKE;KG;MS;PREP;SLVD;2
