PLANT;SUPP_CODE;SUPP_NAME;COUNTRY
71;S1691;Supplier name:S1691;I
71;S1692;Supplier name:S1692;I
71;S1693;Supplier name:S1693;I
71;S1694;Supplier name:S1694;I
71;S1695;Supplier name:S1695;I
71;S1696;Supplier name:S1696;I
71;S1697;Supplier name:S1697;B
71;S1698;Supplier name:S1698;I
71;S1699;Supplier name:S1699;I
71;S1700;Supplier name:S1700;D
71;S1701;Supplier name:S1701;I
71;S1702;Supplier name:S1702;I
71;S1703;Supplier name:S1703;I
71;S1704;Supplier name:S1704;I
71;S1705;Supplier name:S1705;I
71;S1706;Supplier name:S1706;I
71;S1707;Supplier name:S1707;B
71;S1708;Supplier name:S1708;I
71;S1709;Supplier name:S1709;D
71;S1710;Supplier name:S1710;I
71;S1711;Supplier name:S1711;I
71;S1712;Supplier name:S1712;IND
71;S1713;Supplier name:S1713;NL
71;S1714;Supplier name:S1714;I
71;S1715;Supplier name:S1715;I
71;S1716;Supplier name:S1716;A
71;S1717;Supplier name:S1717;I
71;S1718;Supplier name:S1718;I
71;S1719;Supplier name:S1719;I
71;S1720;Supplier name:S1720;I
71;S1721;Supplier name:S1721;I
71;S1722;Supplier name:S1722;I
71;S1723;Supplier name:S1723;I
71;S1724;Supplier name:S1724;I
71;S1725;Supplier name:S1725;I
71;S1726;Supplier name:S1726;I
71;S1728;Supplier name:S1728;I
71;S1729;Supplier name:S1729;I
71;S1730;Supplier name:S1730;I
71;S1731;Supplier name:S1731;F
71;S1732;Supplier name:S1732;I
71;S1733;Supplier name:S1733;I
71;S1734;Supplier name:S1734;I
71;S1735;Supplier name:S1735;I
71;S1736;Supplier name:S1736;I
71;S1737;Supplier name:S1737;I
71;S1738;Supplier name:S1738;I
71;S1739;Supplier name:S1739;I
71;S1740;Supplier name:S1740;I
71;S1741;Supplier name:S1741;I
71;S1742;Supplier name:S1742;I
71;S1743;Supplier name:S1743;I
71;S1744;Supplier name:S1744;I
71;S1745;Supplier name:S1745;I
71;S1746;Supplier name:S1746;I
71;S1747;Supplier name:S1747;I
71;S1748;Supplier name:S1748;I
71;S1749;Supplier name:S1749;I
71;S1750;Supplier name:S1750;I
71;S1751;Supplier name:S1751;F
71;S1752;Supplier name:S1752;I
71;S1753;Supplier name:S1753;I
71;S1754;Supplier name:S1754;I
71;S1755;Supplier name:S1755;I
71;S1756;Supplier name:S1756;I
71;S1757;Supplier name:S1757;I
71;S1758;Supplier name:S1758;I
71;S1759;Supplier name:S1759;I
71;S1760;Supplier name:S1760;I
71;S1761;Supplier name:S1761;I
71;S1762;Supplier name:S1762;I
71;S1763;Supplier name:S1763;I
71;S1764;Supplier name:S1764;I
71;S1765;Supplier name:S1765;I
71;S1766;Supplier name:S1766;I
71;S1767;Supplier name:S1767;I
71;S1768;Supplier name:S1768;I
71;S1769;Supplier name:S1769;I
71;S1771;Supplier name:S1771;I
71;S1773;Supplier name:S1773;B
71;S1774;Supplier name:S1774;I
71;S1775;Supplier name:S1775;I
71;S1776;Supplier name:S1776;I
71;S1777;Supplier name:S1777;I
71;S1778;Supplier name:S1778;I
71;S1779;Supplier name:S1779;I
71;S1780;Supplier name:S1780;F
71;S1781;Supplier name:S1781;I
71;S1782;Supplier name:S1782;F
71;S1783;Supplier name:S1783;I
71;S1784;Supplier name:S1784;I
71;S1785;Supplier name:S1785;I
71;S1786;Supplier name:S1786;I
71;S1787;Supplier name:S1787;I
71;S1788;Supplier name:S1788;I
71;S1789;Supplier name:S1789;I
71;S1790;Supplier name:S1790;I
71;S1791;Supplier name:S1791;I
71;S1792;Supplier name:S1792;I
71;S1793;Supplier name:S1793;CH
71;S1794;Supplier name:S1794;I
71;S1795;Supplier name:S1795;I
71;S1796;Supplier name:S1796;I
71;S1797;Supplier name:S1797;I
71;S1798;Supplier name:S1798;I
71;S1799;Supplier name:S1799;I
71;S1800;Supplier name:S1800;I
71;S1801;Supplier name:S1801;I
71;S1802;Supplier name:S1802;I
71;S1803;Supplier name:S1803;I
71;S1804;Supplier name:S1804;I
71;S1805;Supplier name:S1805;I
71;S1806;Supplier name:S1806;I
71;S1807;Supplier name:S1807;I
71;S1808;Supplier name:S1808;I
71;S1809;Supplier name:S1809;I
71;S1810;Supplier name:S1810;I
71;S1811;Supplier name:S1811;I
71;S1812;Supplier name:S1812;I
71;S1813;Supplier name:S1813;I
71;S1814;Supplier name:S1814;I
71;S1815;Supplier name:S1815;I
71;S1816;Supplier name:S1816;I
71;S1817;Supplier name:S1817;I
71;S1818;Supplier name:S1818;I
71;S1819;Supplier name:S1819;I
71;S1820;Supplier name:S1820;I
71;S1821;Supplier name:S1821;I
71;S1822;Supplier name:S1822;I
71;S1823;Supplier name:S1823;I
71;S1824;Supplier name:S1824;I
71;S1825;Supplier name:S1825;I
71;S1826;Supplier name:S1826;I
71;S1827;Supplier name:S1827;I
71;S1828;Supplier name:S1828;I
71;S1829;Supplier name:S1829;I
71;S1830;Supplier name:S1830;I
71;S1831;Supplier name:S1831;I
71;S1832;Supplier name:S1832;I
71;S1833;Supplier name:S1833;I
71;S1834;Supplier name:S1834;I
71;S1835;Supplier name:S1835;I
71;S1836;Supplier name:S1836;I
71;S1837;Supplier name:S1837;I
71;S1838;Supplier name:S1838;I
71;S1839;Supplier name:S1839;I
71;S1840;Supplier name:S1840;I
71;S1841;Supplier name:S1841;I
71;S1842;Supplier name:S1842;I
71;S1844;Supplier name:S1844;I
71;S1845;Supplier name:S1845;I
71;S1846;Supplier name:S1846;I
71;S1847;Supplier name:S1847;I
71;S1848;Supplier name:S1848;I
71;S1849;Supplier name:S1849;I
71;S1850;Supplier name:S1850;I
71;S1851;Supplier name:S1851;I
71;S1852;Supplier name:S1852;I
71;S1853;Supplier name:S1853;I
71;S1854;Supplier name:S1854;I
71;S1855;Supplier name:S1855;I
71;S1856;Supplier name:S1856;I
71;S1857;Supplier name:S1857;E
71;S1858;Supplier name:S1858;I
71;S1859;Supplier name:S1859;DE
71;S1860;Supplier name:S1860;I
71;S1861;Supplier name:S1861;I
71;S1862;Supplier name:S1862;I
71;S1863;Supplier name:S1863;I
71;S1864;Supplier name:S1864;I
71;S1865;Supplier name:S1865;NL
71;S1866;Supplier name:S1866;I
71;S1867;Supplier name:S1867;I
71;S1868;Supplier name:S1868;I
71;S1870;Supplier name:S1870;I
71;S1871;Supplier name:S1871;I
71;S1872;Supplier name:S1872;I
71;S1873;Supplier name:S1873;E
71;S1874;Supplier name:S1874;I
71;S1876;Supplier name:S1876;I
71;S1877;Supplier name:S1877;I
71;S1878;Supplier name:S1878;I
71;S1879;Supplier name:S1879;I
71;S1880;Supplier name:S1880;I
71;S1881;Supplier name:S1881;I
71;S1882;Supplier name:S1882;I
71;S1883;Supplier name:S1883;I
71;S1884;Supplier name:S1884;I
71;S1885;Supplier name:S1885;I
71;S1886;Supplier name:S1886;I
71;S1887;Supplier name:S1887;I
71;S1888;Supplier name:S1888;I
71;S1889;Supplier name:S1889;I
71;S1890;Supplier name:S1890;I
71;S1891;Supplier name:S1891;I
71;S1892;Supplier name:S1892;I
71;S1893;Supplier name:S1893;I
71;S1894;Supplier name:S1894;I
71;S1895;Supplier name:S1895;I
71;S1896;Supplier name:S1896;I
71;S1897;Supplier name:S1897;I
71;S1898;Supplier name:S1898;I
71;S1899;Supplier name:S1899;I
71;S1900;Supplier name:S1900;I
71;S1901;Supplier name:S1901;I
71;S1902;Supplier name:S1902;I
71;S1903;Supplier name:S1903;I
71;S1904;Supplier name:S1904;I
71;S1905;Supplier name:S1905;A
71;S1906;Supplier name:S1906;I
71;S1907;Supplier name:S1907;RSM
71;S1908;Supplier name:S1908;I
71;S1909;Supplier name:S1909;I
71;S1910;Supplier name:S1910;I
71;S1911;Supplier name:S1911;I
71;S1912;Supplier name:S1912;I
71;S1913;Supplier name:S1913;I
71;S1914;Supplier name:S1914;I
71;S1915;Supplier name:S1915;I
71;S1916;Supplier name:S1916;I
71;S1917;Supplier name:S1917;I
71;S1918;Supplier name:S1918;E
71;S1919;Supplier name:S1919;I
71;S1920;Supplier name:S1920;I
71;S1921;Supplier name:S1921;I
71;S1922;Supplier name:S1922;I
71;S1923;Supplier name:S1923;I
71;S1924;Supplier name:S1924;I
71;S1925;Supplier name:S1925;I
71;S1926;Supplier name:S1926;I
71;S1927;Supplier name:S1927;I
71;S1928;Supplier name:S1928;I
71;S1929;Supplier name:S1929;I
71;S1930;Supplier name:S1930;I
71;S1931;Supplier name:S1931;I
71;S1932;Supplier name:S1932;I
71;S1933;Supplier name:S1933;I
71;S1935;Supplier name:S1935;I
71;S1936;Supplier name:S1936;I
71;S1937;Supplier name:S1937;I
71;S1938;Supplier name:S1938;I
71;S1939;Supplier name:S1939;I
71;S1940;Supplier name:S1940;I
71;S1941;Supplier name:S1941;D
71;S1942;Supplier name:S1942;D
71;S1943;Supplier name:S1943;I
71;S1944;Supplier name:S1944;I
71;S1945;Supplier name:S1945;F
71;S1946;Supplier name:S1946;CH
71;S1947;Supplier name:S1947;I
71;S1948;Supplier name:S1948;I
71;S1949;Supplier name:S1949;I
71;S1950;Supplier name:S1950;I
71;S1951;Supplier name:S1951;I
71;S1952;Supplier name:S1952;I
71;S1953;Supplier name:S1953;I
71;S1954;Supplier name:S1954;I
71;S1955;Supplier name:S1955;I
71;S1956;Supplier name:S1956;I
71;S1957;Supplier name:S1957;I
71;S1958;Supplier name:S1958;I
71;S1959;Supplier name:S1959;I
71;S1960;Supplier name:S1960;I
71;S1961;Supplier name:S1961;D
71;S1962;Supplier name:S1962;I
71;S1963;Supplier name:S1963;I
71;S1964;Supplier name:S1964;I
71;S1965;Supplier name:S1965;I
71;S1966;Supplier name:S1966;I
71;S1967;Supplier name:S1967;I
71;S1968;Supplier name:S1968;I
71;S1969;Supplier name:S1969;I
71;S1970;Supplier name:S1970;I
71;S1971;Supplier name:S1971;I
71;S1972;Supplier name:S1972;I
71;S1973;Supplier name:S1973;I
71;S1974;Supplier name:S1974;I
71;S1975;Supplier name:S1975;I
71;S1976;Supplier name:S1976;I
71;S1977;Supplier name:S1977;D
71;S1978;Supplier name:S1978;I
71;S1979;Supplier name:S1979;I
71;S1980;Supplier name:S1980;I
71;S1981;Supplier name:S1981;I
71;S1982;Supplier name:S1982;I
71;S1983;Supplier name:S1983;I
71;S1984;Supplier name:S1984;I
71;S1985;Supplier name:S1985;F
71;S1986;Supplier name:S1986;CH
71;S1987;Supplier name:S1987;I
71;S1988;Supplier name:S1988;I
71;S1989;Supplier name:S1989;I
71;S1990;Supplier name:S1990;I
71;S1991;Supplier name:S1991;I
71;S1992;Supplier name:S1992;I
71;S1993;Supplier name:S1993;I
71;S1994;Supplier name:S1994;I
71;S1995;Supplier name:S1995;I
71;S1996;Supplier name:S1996;I
71;S1997;Supplier name:S1997;I
71;S1998;Supplier name:S1998;I
71;S1999;Supplier name:S1999;E
71;S2000;Supplier name:S2000;I
71;S2001;Supplier name:S2001;I
71;S2002;Supplier name:S2002;I
71;S2003;Supplier name:S2003;I
71;S2004;Supplier name:S2004;I
71;S2005;Supplier name:S2005;I
71;S2007;Supplier name:S2007;I
71;S2008;Supplier name:S2008;I
71;S2009;Supplier name:S2009;I
71;S2010;Supplier name:S2010;I
71;S2011;Supplier name:S2011;I
71;S2012;Supplier name:S2012;I
71;S2013;Supplier name:S2013;F
71;S2014;Supplier name:S2014;I
71;S2015;Supplier name:S2015;I
71;S2016;Supplier name:S2016;I
71;S2017;Supplier name:S2017;I
71;S2018;Supplier name:S2018;I
71;S2019;Supplier name:S2019;I
71;S2020;Supplier name:S2020;I
71;S2021;Supplier name:S2021;CH
71;S2022;Supplier name:S2022;D
71;S2023;Supplier name:S2023;I
71;S2024;Supplier name:S2024;I
71;S2025;Supplier name:S2025;GB
71;S2026;Supplier name:S2026;I
71;S2027;Supplier name:S2027;I
71;S2028;Supplier name:S2028;I
71;S2029;Supplier name:S2029;I
71;S2030;Supplier name:S2030;I
71;S2031;Supplier name:S2031;I
71;S2032;Supplier name:S2032;I
71;S2033;Supplier name:S2033;I
71;S2034;Supplier name:S2034;I
71;S2035;Supplier name:S2035;CDN
71;S2036;Supplier name:S2036;NL
71;S2037;Supplier name:S2037;I
71;S2038;Supplier name:S2038;E
71;S2039;Supplier name:S2039;I
71;S2040;Supplier name:S2040;D
71;S2041;Supplier name:S2041;I
71;S2042;Supplier name:S2042;I
71;S2043;Supplier name:S2043;I
71;S2044;Supplier name:S2044;I
71;S2045;Supplier name:S2045;I
71;S2046;Supplier name:S2046;I
71;S2047;Supplier name:S2047;I
71;S2048;Supplier name:S2048;I
71;S2049;Supplier name:S2049;I
71;S2050;Supplier name:S2050;I
71;S2051;Supplier name:S2051;I
71;S2052;Supplier name:S2052;I
71;S2053;Supplier name:S2053;I
71;S2054;Supplier name:S2054;I
71;S2055;Supplier name:S2055;I
71;S2057;Supplier name:S2057;I
71;S2058;Supplier name:S2058;I
71;S2059;Supplier name:S2059;I
71;S2060;Supplier name:S2060;I
71;S2061;Supplier name:S2061;I
71;S2062;Supplier name:S2062;I
71;S2063;Supplier name:S2063;I
71;S2064;Supplier name:S2064;I
71;S2065;Supplier name:S2065;I
71;S2066;Supplier name:S2066;I
71;S2067;Supplier name:S2067;I
71;S2068;Supplier name:S2068;I
71;S2069;Supplier name:S2069;I
71;S2070;Supplier name:S2070;CN
71;S2071;Supplier name:S2071;I
71;S2072;Supplier name:S2072;I
71;S2073;Supplier name:S2073;I
71;S2074;Supplier name:S2074;I
71;S2075;Supplier name:S2075;I
71;S2076;Supplier name:S2076;I
71;S2077;Supplier name:S2077;I
71;S2078;Supplier name:S2078;NL
71;S2079;Supplier name:S2079;I
71;S2080;Supplier name:S2080;I
71;S2081;Supplier name:S2081;PL
71;S2082;Supplier name:S2082;I
71;S2083;Supplier name:S2083;I
71;S2084;Supplier name:S2084;I
71;S2085;Supplier name:S2085;F
71;S2086;Supplier name:S2086;I
71;S2087;Supplier name:S2087;I
71;S2088;Supplier name:S2088;I
71;S2089;Supplier name:S2089;I
71;S2090;Supplier name:S2090;I
71;S2091;Supplier name:S2091;I
71;S2092;Supplier name:S2092;I
71;S2093;Supplier name:S2093;I
71;S2094;Supplier name:S2094;I
71;S2095;Supplier name:S2095;I
71;S2096;Supplier name:S2096;E
71;S2097;Supplier name:S2097;CN
71;S2098;Supplier name:S2098;I
71;S2099;Supplier name:S2099;I
71;S2100;Supplier name:S2100;I
71;S2101;Supplier name:S2101;I
71;S2102;Supplier name:S2102;I
71;S2103;Supplier name:S2103;I
71;S2104;Supplier name:S2104;I
71;S2105;Supplier name:S2105;D
71;S2106;Supplier name:S2106;I
71;S2107;Supplier name:S2107;CH
71;S2108;Supplier name:S2108;D
71;S2109;Supplier name:S2109;I
71;S2110;Supplier name:S2110;I
71;S2111;Supplier name:S2111;I
71;S2112;Supplier name:S2112;I
71;S2113;Supplier name:S2113;I
71;S2114;Supplier name:S2114;I
71;S2115;Supplier name:S2115;I
71;S2116;Supplier name:S2116;I
71;S2117;Supplier name:S2117;I
71;S2118;Supplier name:S2118;I
71;S2119;Supplier name:S2119;I
71;S2120;Supplier name:S2120;I
71;S2121;Supplier name:S2121;I
71;S2122;Supplier name:S2122;I
71;S2123;Supplier name:S2123;F
71;S2124;Supplier name:S2124;CH
71;S2125;Supplier name:S2125;I
71;S2126;Supplier name:S2126;I
71;S2127;Supplier name:S2127;I
71;S2128;Supplier name:S2128;I
71;S2129;Supplier name:S2129;I
71;S2130;Supplier name:S2130;I
71;S2131;Supplier name:S2131;I
71;S2132;Supplier name:S2132;I
71;S2133;Supplier name:S2133;I
71;S2134;Supplier name:S2134;E
71;S2135;Supplier name:S2135;I
71;S2137;Supplier name:S2137;D
71;S2138;Supplier name:S2138;I
71;S2139;Supplier name:S2139;I
71;S2140;Supplier name:S2140;I
71;S2141;Supplier name:S2141;I
71;S2142;Supplier name:S2142;I
71;S2143;Supplier name:S2143;I
71;S2144;Supplier name:S2144;NL
71;S2145;Supplier name:S2145;I
71;S2146;Supplier name:S2146;I
71;S2147;Supplier name:S2147;I
71;S2148;Supplier name:S2148;I
71;S2149;Supplier name:S2149;I
71;S2150;Supplier name:S2150;I
71;S2151;Supplier name:S2151;I
71;S2152;Supplier name:S2152;I
71;S2153;Supplier name:S2153;I
71;S2154;Supplier name:S2154;I
71;S2155;Supplier name:S2155;I
71;S2156;Supplier name:S2156;I
71;S2157;Supplier name:S2157;I
71;S2158;Supplier name:S2158;I
71;S2159;Supplier name:S2159;F
71;S2160;Supplier name:S2160;GB
71;S2161;Supplier name:S2161;I
71;S2162;Supplier name:S2162;I
71;S2163;Supplier name:S2163;I
71;S2164;Supplier name:S2164;I
71;S2165;Supplier name:S2165;I
71;S2166;Supplier name:S2166;I
71;S2167;Supplier name:S2167;I
71;S2168;Supplier name:S2168;PL
71;S2169;Supplier name:S2169;I
71;S2170;Supplier name:S2170;I
71;S2171;Supplier name:S2171;I
71;S2172;Supplier name:S2172;I
71;S2173;Supplier name:S2173;I
71;S2174;Supplier name:S2174;I
71;S2175;Supplier name:S2175;I
71;S2176;Supplier name:S2176;D
71;S2177;Supplier name:S2177;I
71;S2178;Supplier name:S2178;I
71;S2179;Supplier name:S2179;I
71;S2180;Supplier name:S2180;I
71;S2181;Supplier name:S2181;I
71;S2182;Supplier name:S2182;I
71;S2183;Supplier name:S2183;I
71;S2184;Supplier name:S2184;I
71;S2185;Supplier name:S2185;F
71;S2186;Supplier name:S2186;I
71;S2187;Supplier name:S2187;I
71;S2188;Supplier name:S2188;F
71;S2189;Supplier name:S2189;I
71;S2190;Supplier name:S2190;GB
71;S2191;Supplier name:S2191;I
71;S2192;Supplier name:S2192;I
71;S2193;Supplier name:S2193;I
71;S2194;Supplier name:S2194;CN
71;S2195;Supplier name:S2195;I
71;S2196;Supplier name:S2196;I
71;S2197;Supplier name:S2197;I
71;S2198;Supplier name:S2198;I
71;S2199;Supplier name:S2199;I
71;S2200;Supplier name:S2200;F
71;S2201;Supplier name:S2201;I
71;S2202;Supplier name:S2202;I
71;S2203;Supplier name:S2203;I
71;S2204;Supplier name:S2204;I
71;S2205;Supplier name:S2205;R
71;S2206;Supplier name:S2206;D
71;S2207;Supplier name:S2207;I
71;S2208;Supplier name:S2208;I
71;S2209;Supplier name:S2209;I
71;S2210;Supplier name:S2210;I
71;S2211;Supplier name:S2211;I
71;S2212;Supplier name:S2212;I
71;S2213;Supplier name:S2213;I
71;S2214;Supplier name:S2214;I
71;S2215;Supplier name:S2215;I
71;S2216;Supplier name:S2216;D
71;S2217;Supplier name:S2217;I
71;S2218;Supplier name:S2218;I
71;S2220;Supplier name:S2220;CN
71;S2221;Supplier name:S2221;I
71;S2222;Supplier name:S2222;I
71;S2223;Supplier name:S2223;D
71;S2224;Supplier name:S2224;I
71;S2225;Supplier name:S2225;I
71;S2226;Supplier name:S2226;I
71;S2227;Supplier name:S2227;I
71;S2228;Supplier name:S2228;I
71;S2229;Supplier name:S2229;N
71;S2230;Supplier name:S2230;I
71;S2231;Supplier name:S2231;I
71;S2232;Supplier name:S2232;I
71;S2233;Supplier name:S2233;I
71;S2234;Supplier name:S2234;I
71;S2235;Supplier name:S2235;I
71;S2236;Supplier name:S2236;I
71;S2237;Supplier name:S2237;I
71;S2238;Supplier name:S2238;I
71;S2240;Supplier name:S2240;GB
71;S2241;Supplier name:S2241;D
71;S2243;Supplier name:S2243;I
71;S2244;Supplier name:S2244;I
71;S2245;Supplier name:S2245;D
71;S2246;Supplier name:S2246;D
71;S2247;Supplier name:S2247;I
71;S2248;Supplier name:S2248;I
71;S2249;Supplier name:S2249;I
71;S2250;Supplier name:S2250;I
71;S2251;Supplier name:S2251;I
71;S2252;Supplier name:S2252;I
71;S2253;Supplier name:S2253;I
71;S2254;Supplier name:S2254;CH
71;S2255;Supplier name:S2255;CH
71;S2256;Supplier name:S2256;I
71;S2257;Supplier name:S2257;I
71;S2258;Supplier name:S2258;B
71;S2259;Supplier name:S2259;I
71;S2260;Supplier name:S2260;I
71;S2261;Supplier name:S2261;I
71;S2262;Supplier name:S2262;I
71;S2263;Supplier name:S2263;I
71;S2264;Supplier name:S2264;D
71;S2265;Supplier name:S2265;I
71;S2266;Supplier name:S2266;I
71;S2267;Supplier name:S2267;I
71;S2268;Supplier name:S2268;I
71;S2269;Supplier name:S2269;I
71;S2270;Supplier name:S2270;I
71;S2271;Supplier name:S2271;I
71;S2272;Supplier name:S2272;DE
71;S2273;Supplier name:S2273;I
71;S2274;Supplier name:S2274;I
71;S2275;Supplier name:S2275;I
71;S2276;Supplier name:S2276;I
71;S2277;Supplier name:S2277;B
71;S2278;Supplier name:S2278;I
71;S2279;Supplier name:S2279;I
71;S2280;Supplier name:S2280;I
71;S2281;Supplier name:S2281;I
71;S2282;Supplier name:S2282;USA
71;S2283;Supplier name:S2283;D
71;S2284;Supplier name:S2284;I
71;S2285;Supplier name:S2285;GB
71;S2286;Supplier name:S2286;F
71;S2287;Supplier name:S2287;I
71;S2288;Supplier name:S2288;I
71;S2289;Supplier name:S2289;I
71;S2290;Supplier name:S2290;I
71;S2291;Supplier name:S2291;D
71;S2292;Supplier name:S2292;I
71;S2293;Supplier name:S2293;I
71;S2294;Supplier name:S2294;I
71;S2295;Supplier name:S2295;I
71;S2296;Supplier name:S2296;I
71;S2297;Supplier name:S2297;I
71;S2298;Supplier name:S2298;I
71;S2299;Supplier name:S2299;I
71;S2300;Supplier name:S2300;I
71;S2301;Supplier name:S2301;I
71;S2302;Supplier name:S2302;R
71;S2303;Supplier name:S2303;D
71;S2304;Supplier name:S2304;I
71;S2305;Supplier name:S2305;I
71;S2306;Supplier name:S2306;I
71;S2307;Supplier name:S2307;I
71;S2308;Supplier name:S2308;I
71;S2309;Supplier name:S2309;I
71;S2310;Supplier name:S2310;I
71;S2311;Supplier name:S2311;F
71;S2312;Supplier name:S2312;B
71;S2313;Supplier name:S2313;F
71;S2314;Supplier name:S2314;I
71;S2315;Supplier name:S2315;I
71;S2316;Supplier name:S2316;F
71;S2317;Supplier name:S2317;I
71;S2318;Supplier name:S2318;RU
71;S2319;Supplier name:S2319;I
71;S2320;Supplier name:S2320;I
71;S2321;Supplier name:S2321;I
71;S2322;Supplier name:S2322;I
71;S2323;Supplier name:S2323;I
71;S2324;Supplier name:S2324;I
71;S2325;Supplier name:S2325;I
71;S2326;Supplier name:S2326;I
71;S2327;Supplier name:S2327;I
71;S2328;Supplier name:S2328;I
71;S2329;Supplier name:S2329;I
71;S2330;Supplier name:S2330;I
71;S2331;Supplier name:S2331;I
71;S2332;Supplier name:S2332;I
71;S2333;Supplier name:S2333;CH
71;S2334;Supplier name:S2334;I
71;S2335;Supplier name:S2335;I
71;S2336;Supplier name:S2336;I
71;S2337;Supplier name:S2337;I
71;S2338;Supplier name:S2338;I
71;S2339;Supplier name:S2339;CDN
71;S2340;Supplier name:S2340;I
71;S2341;Supplier name:S2341;CN
71;S2342;Supplier name:S2342;I
71;S2343;Supplier name:S2343;I
71;S2344;Supplier name:S2344;I
71;S2345;Supplier name:S2345;I
71;S2346;Supplier name:S2346;I
71;S2347;Supplier name:S2347;I
71;S2348;Supplier name:S2348;I
71;S2349;Supplier name:S2349;I
71;S2350;Supplier name:S2350;I
71;S2351;Supplier name:S2351;I
71;S2352;Supplier name:S2352;I
71;S2354;Supplier name:S2354;I
71;S2355;Supplier name:S2355;I
71;S2356;Supplier name:S2356;I
71;S2357;Supplier name:S2357;I
71;S2358;Supplier name:S2358;I
71;S2359;Supplier name:S2359;D
71;S2361;Supplier name:S2361;I
71;S2362;Supplier name:S2362;I
71;S2363;Supplier name:S2363;I
71;S2364;Supplier name:S2364;I
71;S2365;Supplier name:S2365;I
71;S2366;Supplier name:S2366;I
71;S2367;Supplier name:S2367;I
71;S2368;Supplier name:S2368;I
71;S2369;Supplier name:S2369;I
71;S2370;Supplier name:S2370;I
71;S2371;Supplier name:S2371;I
71;S2372;Supplier name:S2372;I
71;S2373;Supplier name:S2373;I
71;S2374;Supplier name:S2374;I
71;S2375;Supplier name:S2375;I
71;S2376;Supplier name:S2376;I
71;S2377;Supplier name:S2377;I
71;S2378;Supplier name:S2378;I
71;S2379;Supplier name:S2379;I
71;S2380;Supplier name:S2380;I
71;S2381;Supplier name:S2381;I
71;S2382;Supplier name:S2382;TUR
71;S2383;Supplier name:S2383;I
71;S2384;Supplier name:S2384;GB
71;S2385;Supplier name:S2385;I
71;S2386;Supplier name:S2386;I
71;S2387;Supplier name:S2387;I
71;S2388;Supplier name:S2388;I
71;S2389;Supplier name:S2389;I
71;S2390;Supplier name:S2390;I
71;S2391;Supplier name:S2391;I
71;S2392;Supplier name:S2392;CN
71;S2393;Supplier name:S2393;I
71;S2394;Supplier name:S2394;I
71;S2395;Supplier name:S2395;I
71;S2396;Supplier name:S2396;I
71;S2397;Supplier name:S2397;NL
71;S2398;Supplier name:S2398;I
71;S2399;Supplier name:S2399;D
71;S2400;Supplier name:S2400;I
71;S2401;Supplier name:S2401;I
71;S2402;Supplier name:S2402;E
71;S2403;Supplier name:S2403;I
71;S2404;Supplier name:S2404;RU
71;S2405;Supplier name:S2405;I
71;S2406;Supplier name:S2406;I
71;S2407;Supplier name:S2407;I
71;S2408;Supplier name:S2408;I
71;S2409;Supplier name:S2409;IND
71;S2410;Supplier name:S2410;I
71;S2411;Supplier name:S2411;I
71;S2412;Supplier name:S2412;AUS
71;S2413;Supplier name:S2413;D
71;S2414;Supplier name:S2414;I
71;S2415;Supplier name:S2415;I
71;S2416;Supplier name:S2416;I
71;S2417;Supplier name:S2417;I
71;S2418;Supplier name:S2418;CN
71;S2419;Supplier name:S2419;I
71;S2420;Supplier name:S2420;I
71;S2421;Supplier name:S2421;I
71;S2422;Supplier name:S2422;I
71;S2423;Supplier name:S2423;I
71;S2424;Supplier name:S2424;RU
71;S2425;Supplier name:S2425;I
71;S2426;Supplier name:S2426;I
71;S2427;Supplier name:S2427;I
71;S2428;Supplier name:S2428;I
71;S2429;Supplier name:S2429;I
71;S2430;Supplier name:S2430;DK
71;S2431;Supplier name:S2431;I
71;S2432;Supplier name:S2432;I
71;S2433;Supplier name:S2433;I
71;S2434;Supplier name:S2434;I
71;S2435;Supplier name:S2435;I
71;S2436;Supplier name:S2436;I
71;S2437;Supplier name:S2437;BG
71;S2438;Supplier name:S2438;IND
71;S2439;Supplier name:S2439;I
71;S2440;Supplier name:S2440;I
71;S2441;Supplier name:S2441;D
71;S2442;Supplier name:S2442;CN
71;S2443;Supplier name:S2443;I
71;S2444;Supplier name:S2444;I
71;S2445;Supplier name:S2445;I
71;S2446;Supplier name:S2446;D
71;S2447;Supplier name:S2447;I
71;S2448;Supplier name:S2448;I
71;S2449;Supplier name:S2449;I
71;S2450;Supplier name:S2450;I
71;S2451;Supplier name:S2451;I
71;S2452;Supplier name:S2452;I
71;S2453;Supplier name:S2453;I
71;S2454;Supplier name:S2454;I
71;S2455;Supplier name:S2455;I
71;S2456;Supplier name:S2456;USA
71;S2457;Supplier name:S2457;I
71;S2458;Supplier name:S2458;I
71;S2459;Supplier name:S2459;I
71;S2460;Supplier name:S2460;I
71;S2461;Supplier name:S2461;P
71;S2462;Supplier name:S2462;I
71;S2463;Supplier name:S2463;I
71;S2464;Supplier name:S2464;NL
71;S2465;Supplier name:S2465;I
71;S2466;Supplier name:S2466;I
71;S2467;Supplier name:S2467;D
71;S2468;Supplier name:S2468;I
71;S2469;Supplier name:S2469;I
71;S2470;Supplier name:S2470;I
71;S2471;Supplier name:S2471;I
71;S2472;Supplier name:S2472;I
71;S2473;Supplier name:S2473;I
71;S2474;Supplier name:S2474;I
71;S2475;Supplier name:S2475;GB
71;S2476;Supplier name:S2476;I
71;S2477;Supplier name:S2477;I
71;S2478;Supplier name:S2478;I
